create_date,price,text,phone_model,factory_price,maker,price_index
2017-03-21  4 29 00 PM,270000.0,아이폰se 64gb 스페이스그레이 판매합니다  직접거래 아이폰 se 스페이스그레이 64gb 판매합니다 외관상태가 액정에 기스가 있고 찍힘이 많아 저렴하게 판매합니다 구매일은 2016년 7월 7일 입니다 구성품은 단품이고 제품에는 이상없습니다 직거래는 서울 뚝섬역에서 가능하고 택배거래도 가능합니다 ,iphone se 64gb,634700,apple,95.96
2016-05-30  10 47 00 PM,270000.0,"엑스페리아 z3 화이트 판매합니다  
	                            직접거래
	                         중고나라 공식 앱 다운받기  편한 택배  퀵 신청하기 판 매 양 식아이디popocom이메일popocomnaver com거주지역경기 하남시판매 제품명엑스페리아 z3구입시기희망가격27만원거래방법방문택배 신청하기,직거래, 택배, 안전거래상세설명사진및 상세내용자 전 거 거래시 차대번호 필수  미 기재시 삭제처리 1  구성물번들 데이터 케이블제외한 초기구성품 일체  박스, 설명서, 충전기, 번들이어폰 번들 케이블 대체할 micro 5pin 케이블 넣어뒀습니다 2  상태 상세  제품 상태 좋고 최신 펌웨어 상태로 공장초기화 해놨습니다 강화유리 붙이고 사용해서 전면 유리 매우 깨끗합니다   사진은 제거된 상태 케이스에 넣고 사용해 후면도 깨끗한 편이나 눈에 잘 안띄는 미세한 생활기스 있습니다 그 외 모서리나 사이드 찍힘이나 긁힘 없이 깨끗합니다 3  정상해지 기기로 확정기변 및 선택약정할인 가능합니다 반품불가 조건으로 선불 송료 3,000원 , 착불 택배 가능합니다 직거래는 경기 하남시 인근에서 가능합니다 전화나 문자 부탁드립니다 고화질 사진은 아래 에버노트 링크를 참고해주세요https www evernote comshards96shb70b1-b81b-630ef131ba1a05b42623e2c192577e8b7d6603403efc위 항목을  거래금지 항목 포함  허위작성하거나 임의 삭제 또는 채우지 않을 경우 무통보 삭제될수 있습니다 ",xperia z3 16gb,799000,sony,102.59
2016-10-23  11 56 00 PM,270000.0,"오산 sky 아임백 풀박스 팝니다  오산 sky 아임백 풀박스 팝니다  sky 아임백 풀박스 팝니다 실사용 4개월 미만이구요 통신사는 skt 입니다 핸드폰은 두군데에 살짝의 찍힘이 있습니다만, 눈을 크게 뜨고 봐야 보일정도구요  스피커는 윗부분은 필름이 붙어있어서 필름때면 새것이나 다름없다고 보시면 됩니다풀박스이긴 하지만 이어폰이 없습니다 이어폰은 다른이어폰으로 드리니 걱정안해도 됩니다궁금하신것이 있으시면 문자주시면 답변드리겠습니다  댓글은 확인잘 못하므로 문자주세요직거래는 오산역, 오산대역에서 가능합니다택배시 착불입니다 판매가격은 27만원 입니다 ",im-100 32gb,449900,sky,103.05
2016-10-26  1 29 00 PM,270000.0,"인천 부평 lgu+ 갤럭시s6 32g 팝니다 27만원 인천 부평 lgu+ 갤럭시s6 32g 팝니다 27만원
지역 인천부평
상태 a급
정상해지폰 , 부속품은 없습니다
연락쳐  인천 부평 lgu+ 갤럭시s6 32g 팝니다 28만원지역 인천부평상태 a급정상해지폰 , 부속품은 없습니다연락쳐 ",galaxy s6 32gb,854000,samsung,103.05
2016-10-27  1 20 00 PM,270000.0,"인천 부평 lgu+ 갤럭시s6 32g 팝니다 27만원 인천 부평 lgu+ 갤럭시s6 32g 팝니다 27만원
지역 인천부평
상태 a급
정상해지폰 , 부속품은 없습니다
연락쳐  인천 부평 lgu+ 갤럭시s6 32g 팝니다 28만원지역 인천부평상태 a급정상해지폰 , 부속품은 없습니다연락쳐 ",galaxy s6 32gb,854000,samsung,103.05
2016-06-07  10 17 00 AM,270000.0,"홍미노트3 32기가 프로 퀄컴  화이트 실버  칼라 
	                            직접거래
	                         중고나라 공식 앱 다운받기  편한 택배  퀵 신청하기 판 매 양 식아이디이메일싸이,블로그,타카페,타사이트 링크시 삭제 및 강퇴거주지역도,시,동까지 정확히 기재판매 제품명구입시기년,월 기재희망가격정확히 기재   3만~4만등의경매 유도글삭제 거래방법방문택배 신청하기,직거래, 택배, 안전거래상세설명사진및 상세내용자 전 거 거래시 차대번호 필수  미 기재시 삭제처리 위 항목을  거래금지 항목 포함  허위작성하거나 임의 삭제 또는 채우지 않을 경우 무통보 삭제될수 있습니다 홍미노트3 프로 퀄컴  32기가 화이트 실버 구성품은 전화기 + 보호필름 + 젤리케이스 + 샤오미 이어폰 입니다 가성비가 좋다고 해서 샀는데, 저에게는 아이폰이 더 맞는듯합니다 착불 택배 거래 가능하며, 직거래는 양재동 주중  동탄 저녁,주말 입니다  원하시면 으로 설치해 드리겠습니다 ",galaxy note3 32gb,1067000,samsung,102.59
2017-03-20  12 34 00 PM,280000.0,"아이폰6 16gb 실버 팝니다~ 
	                            직접거래
	                         풀세트 이구요6번째 사진 보시면 아시겠지만 오른쪽 옆면에 살짝 긁힘 있어요ㅜ나머지는 상태 정말 최상입니다 아이폰6 16기가 실버 공기계입니다가격은 28만원 입니다경기도 군포시에서 직거래하고, 토요일,월요일에는 건대입구역 쪽에서도 가능합니다구매원하시는분은 위에 안심번호로 문자주세요",iphone 6 16gb,789800,apple,95.96
2016-08-26  3 35 00 PM,280000.0,"u+ 갤6a5a7노트4s네오g4g3 팝니다 1 판매하는 단말기 모두 기능정상이며, 가격 절충 사양합니다구성품없는 단품입니다 직거래는 서울7호선 중화역 에서만가능하구요택배착불 , 퀵서비스착불 , 안전거래 유니크로,세이프유  모두 가능합니다댓글확인많이 늦어요   전화 , 문자 주세요  칠이사이분실폰 등 법에저촉되는단말기 절대취급하지않으며,법적책임집니다갤럭시628 만원2016갤럭시a520 만원2016갤럭시a723 만원갤럭시노트4s-lte22 만원갤럭시노트4s-lte22 만원노트3네오10 만원g416 만원g39 만원g39 만원g3비트7 만원",galaxy note4 32gb,957000,samsung,102.59
2016-10-24  11 20 00 PM,280000.0,"u+ 갤6a5노트4s네오g4g3아카 팝니다 1 갤럭시628 만원모든 기능정상이며, 가격 절충 사양합니다구성품없는 단품입니다 직거래는 서울7호선 중화역 에서만가능하구요택배착불 , 퀵서비스착불 , 안전거래 유니크로,세이프유  모두 가능합니다댓글확인많이 늦어요   전화 , 문자 주세요  칠이사이분실폰 등 법에저촉되는단말기 절대취급하지않으며,법적책임집니다2016갤럭시a520 만원모든 기능정상이며, 가격 절충 사양합니다구성품없는 단품입니다 직거래는 서울7호선 중화역 에서만가능하구요택배착불 , 퀵서비스착불 , 안전거래 유니크로,세이프유  모두 가능합니다댓글확인많이 늦어요   전화 , 문자 주세요  칠이사이분실폰 등 법에저촉되는단말기 절대취급하지않으며,법적책임집니다갤럭시노트4s-lte22 만원모든 기능정상이며, 가격 절충 사양합니다구성품없는 단품입니다 직거래는 서울7호선 중화역 에서만가능하구요택배착불 , 퀵서비스착불 , 안전거래 유니크로,세이프유  모두 가능합니다댓글확인많이 늦어요   전화 , 문자 주세요  칠이사이분실폰 등 법에저촉되는단말기 절대취급하지않으며,법적책임집니다갤럭시노트4s-lte22 만원모든 기능정상이며, 가격 절충 사양합니다구성품없는 단품입니다 직거래는 서울7호선 중화역 에서만가능하구요택배착불 , 퀵서비스착불 , 안전거래 유니크로,세이프유  모두 가능합니다댓글확인많이 늦어요   전화 , 문자 주세요  칠이사이분실폰 등 법에저촉되는단말기 절대취급하지않으며,법적책임집니다노트3네오10 만원모든 기능정상이며, 가격 절충 사양합니다구성품없는 단품입니다 직거래는 서울7호선 중화역 에서만가능하구요택배착불 , 퀵서비스착불 , 안전거래 유니크로,세이프유  모두 가능합니다댓글확인많이 늦어요   전화 , 문자 주세요  칠이사이분실폰 등 법에저촉되는단말기 절대취급하지않으며,법적책임집니다g416 만원모든 기능정상이며, 가격 절충 사양합니다구성품없는 단품입니다 직거래는 서울7호선 중화역 에서만가능하구요택배착불 , 퀵서비스착불 , 안전거래 유니크로,세이프유  모두 가능합니다댓글확인많이 늦어요   전화 , 문자 주세요  칠이사이분실폰 등 법에저촉되는단말기 절대취급하지않으며,법적책임집니다g39 만원모든 기능정상이며, 가격 절충 사양합니다구성품없는 단품입니다 직거래는 서울7호선 중화역 에서만가능하구요택배착불 , 퀵서비스착불 , 안전거래 유니크로,세이프유  모두 가능합니다댓글확인많이 늦어요   전화 , 문자 주세요  칠이사이분실폰 등 법에저촉되는단말기 절대취급하지않으며,법적책임집니다g39 만원모든 기능정상이며, 가격 절충 사양합니다구성품없는 단품입니다 직거래는 서울7호선 중화역 에서만가능하구요택배착불 , 퀵서비스착불 , 안전거래 유니크로,세이프유  모두 가능합니다댓글확인많이 늦어요   전화 , 문자 주세요  칠이사이분실폰 등 법에저촉되는단말기 절대취급하지않으며,법적책임집니다g3비트7 만원모든 기능정상이며, 가격 절충 사양합니다구성품없는 단품입니다 직거래는 서울7호선 중화역 에서만가능하구요택배착불 , 퀵서비스착불 , 안전거래 유니크로,세이프유  모두 가능합니다댓글확인많이 늦어요   전화 , 문자 주세요  칠이사이분실폰 등 법에저촉되는단말기 절대취급하지않으며,법적책임집니다아카6 만원모든 기능정상이며, 가격 절충 사양합니다구성품없는 단품입니다 직거래는 서울7호선 중화역 에서만가능하구요택배착불 , 퀵서비스착불 , 안전거래 유니크로,세이프유  모두 가능합니다댓글확인많이 늦어요   전화 , 문자 주세요  칠이사이분실폰 등 법에저촉되는단말기 절대취급하지않으며,법적책임집니다",galaxy note4 32gb,957000,samsung,103.05
2016-10-27  8 18 00 PM,280000.0,"u+ 갤6a5노트4s네오g4g3아카 팝니다 1 갤럭시628 만원모든 기능정상이며, 가격 절충 사양합니다구성품없는 단품입니다 직거래는 서울7호선 중화역 에서만가능하구요택배착불 , 퀵서비스착불 , 안전거래 유니크로,세이프유  모두 가능합니다댓글확인많이 늦어요   전화 , 문자 주세요  칠이사이분실폰 등 법에저촉되는단말기 절대취급하지않으며,법적책임집니다2016갤럭시a520 만원모든 기능정상이며, 가격 절충 사양합니다구성품없는 단품입니다 직거래는 서울7호선 중화역 에서만가능하구요택배착불 , 퀵서비스착불 , 안전거래 유니크로,세이프유  모두 가능합니다댓글확인많이 늦어요   전화 , 문자 주세요  칠이사이분실폰 등 법에저촉되는단말기 절대취급하지않으며,법적책임집니다갤럭시노트4s-lte22 만원모든 기능정상이며, 가격 절충 사양합니다구성품없는 단품입니다 직거래는 서울7호선 중화역 에서만가능하구요택배착불 , 퀵서비스착불 , 안전거래 유니크로,세이프유  모두 가능합니다댓글확인많이 늦어요   전화 , 문자 주세요  칠이사이분실폰 등 법에저촉되는단말기 절대취급하지않으며,법적책임집니다갤럭시노트4s-lte22 만원모든 기능정상이며, 가격 절충 사양합니다구성품없는 단품입니다 직거래는 서울7호선 중화역 에서만가능하구요택배착불 , 퀵서비스착불 , 안전거래 유니크로,세이프유  모두 가능합니다댓글확인많이 늦어요   전화 , 문자 주세요  칠이사이분실폰 등 법에저촉되는단말기 절대취급하지않으며,법적책임집니다노트3네오10 만원모든 기능정상이며, 가격 절충 사양합니다구성품없는 단품입니다 직거래는 서울7호선 중화역 에서만가능하구요택배착불 , 퀵서비스착불 , 안전거래 유니크로,세이프유  모두 가능합니다댓글확인많이 늦어요   전화 , 문자 주세요  칠이사이분실폰 등 법에저촉되는단말기 절대취급하지않으며,법적책임집니다g416 만원모든 기능정상이며, 가격 절충 사양합니다구성품없는 단품입니다 직거래는 서울7호선 중화역 에서만가능하구요택배착불 , 퀵서비스착불 , 안전거래 유니크로,세이프유  모두 가능합니다댓글확인많이 늦어요   전화 , 문자 주세요  칠이사이분실폰 등 법에저촉되는단말기 절대취급하지않으며,법적책임집니다g39 만원모든 기능정상이며, 가격 절충 사양합니다구성품없는 단품입니다 직거래는 서울7호선 중화역 에서만가능하구요택배착불 , 퀵서비스착불 , 안전거래 유니크로,세이프유  모두 가능합니다댓글확인많이 늦어요   전화 , 문자 주세요  칠이사이분실폰 등 법에저촉되는단말기 절대취급하지않으며,법적책임집니다g39 만원모든 기능정상이며, 가격 절충 사양합니다구성품없는 단품입니다 직거래는 서울7호선 중화역 에서만가능하구요택배착불 , 퀵서비스착불 , 안전거래 유니크로,세이프유  모두 가능합니다댓글확인많이 늦어요   전화 , 문자 주세요  칠이사이분실폰 등 법에저촉되는단말기 절대취급하지않으며,법적책임집니다g3비트7 만원모든 기능정상이며, 가격 절충 사양합니다구성품없는 단품입니다 직거래는 서울7호선 중화역 에서만가능하구요택배착불 , 퀵서비스착불 , 안전거래 유니크로,세이프유  모두 가능합니다댓글확인많이 늦어요   전화 , 문자 주세요  칠이사이분실폰 등 법에저촉되는단말기 절대취급하지않으며,법적책임집니다아카6 만원모든 기능정상이며, 가격 절충 사양합니다구성품없는 단품입니다 직거래는 서울7호선 중화역 에서만가능하구요택배착불 , 퀵서비스착불 , 안전거래 유니크로,세이프유  모두 가능합니다댓글확인많이 늦어요   전화 , 문자 주세요  칠이사이분실폰 등 법에저촉되는단말기 절대취급하지않으며,법적책임집니다",galaxy note4 32gb,957000,samsung,103.05
